user_id,signup_date,channel,country,device
U1595,2026-02-12,Influencer,UK,iOS
U1596,2026-03-02,Google_Ads,US,Android
U1597,2026-01-16,Google_Ads,UK,iOS
U1598,2026-01-18,Influencer,US,iOS
U1599,2026-01-04,Paid_Social,DE,iOS
U1600,2026-01-16,Referral,US,iOS
U1601,2026-01-26,Paid_Social,UK,Android
U1602,2026-01-16,Organic_Search,US,Android
U1603,2026-01-08,Google_Ads,US,iOS
U1604,2026-01-11,Influencer,US,iOS
U1605,2026-02-11,Paid_Social,US,iOS
U1606,2026-01-19,Influencer,FR,iOS
U1607,2026-02-02,Referral,US,iOS
U1608,2026-02-15,Organic_Search,CA,Android
U1609,2026-03-04,Referral,CA,Web
U1610,2026-01-04,Organic_Search,UK,Web
U1611,2026-03-13,Organic_Search,US,Web
U1612,2026-02-26,Organic_Search,US,Android
U1613,2026-01-08,Influencer,DE,Android
U1614,2026-03-20,Google_Ads,US,iOS
U1615,2026-03-24,Organic_Search,US,Android
U1616,2026-01-06,Paid_Social,UK,iOS
U1617,2026-01-25,Google_Ads,FR,iOS
U1618,2026-03-14,Organic_Search,DE,Android
U1619,2026-03-09,Influencer,US,iOS
U1620,2026-01-17,Influencer,DE,iOS
U1621,2026-01-19,Paid_Social,US,Web
U1622,2026-02-03,Referral,US,iOS
U1623,2026-02-13,Paid_Social,FR,iOS
U1624,2026-02-25,Referral,US,Web
U1625,2026-02-03,Google_Ads,US,Android
U1626,2026-02-11,Google_Ads,US,Android
U1627,2026-03-09,Organic_Search,FR,iOS
U1628,2026-01-04,Influencer,DE,iOS
U1629,2026-01-23,Paid_Social,UK,Web
U1630,2026-03-06,Organic_Search,DE,Android
U1631,2026-03-22,Organic_Search,US,Android
U1632,2026-02-16,Google_Ads,UK,iOS
U1633,2026-02-17,Paid_Social,US,iOS
U1634,2026-01-10,Google_Ads,US,Web
U1635,2026-02-10,Influencer,UK,iOS
U1636,2026-02-17,Organic_Search,CA,Android
U1637,2026-01-22,Google_Ads,US,iOS
U1638,2026-01-25,Organic_Search,US,Android
U1639,2026-02-03,Influencer,US,Web
U1640,2026-01-02,Influencer,US,Android
U1641,2026-01-29,Paid_Social,CA,iOS
U1642,2026-01-20,Google_Ads,UK,Android
U1643,2026-01-30,Paid_Social,UK,Android
U1644,2026-01-11,Paid_Social,DE,iOS
U1645,2026-03-22,Influencer,US,Web
U1646,2026-02-23,Paid_Social,UK,Android
U1647,2026-03-03,Paid_Social,US,Web
U1648,2026-03-13,Paid_Social,UK,Android
U1649,2026-02-14,Influencer,CA,iOS
U1650,2026-01-08,Paid_Social,DE,iOS
U1651,2026-02-18,Organic_Search,US,iOS
U1652,2026-02-22,Google_Ads,FR,Web
U1653,2026-03-09,Influencer,US,Android
U1654,2026-02-08,Organic_Search,US,Android
U1655,2026-01-12,Organic_Search,US,iOS
U1656,2026-01-26,Organic_Search,US,iOS
U1657,2026-02-02,Paid_Social,UK,Android
U1658,2026-02-28,Paid_Social,UK,iOS
U1659,2026-02-21,Google_Ads,CA,iOS
U1660,2026-02-02,Google_Ads,UK,Android
U1661,2026-03-30,Google_Ads,UK,iOS
U1662,2026-02-24,Paid_Social,US,iOS
U1663,2026-01-22,Influencer,US,iOS
U1664,2026-01-10,Paid_Social,UK,iOS
U1665,2026-01-14,Referral,US,Web
U1666,2026-01-23,Google_Ads,FR,iOS
U1667,2026-01-15,Organic_Search,US,iOS
U1668,2026-01-17,Google_Ads,US,iOS
U1669,2026-01-26,Paid_Social,US,Android
U1670,2026-01-16,Google_Ads,US,iOS
U1671,2026-03-22,Organic_Search,US,Android
U1672,2026-01-08,Organic_Search,DE,iOS
U1673,2026-02-17,Influencer,US,iOS
U1674,2026-02-06,Organic_Search,UK,iOS
U1675,2026-03-30,Influencer,US,Android
U1676,2026-01-11,Organic_Search,US,Web
U1677,2026-02-05,Google_Ads,US,iOS
U1678,2026-03-29,Google_Ads,FR,Android
U1679,2026-03-19,Paid_Social,US,Web
U1680,2026-03-15,Paid_Social,DE,iOS
U1681,2026-01-24,Organic_Search,US,Android
U1682,2026-01-16,Organic_Search,DE,iOS
U1683,2026-03-02,Paid_Social,US,Web
U1684,2026-03-25,Google_Ads,DE,Android
U1685,2026-02-20,Referral,UK,Web
U1686,2026-02-21,Influencer,CA,Android
U1687,2026-01-26,Influencer,US,iOS
U1688,2026-03-11,Influencer,US,Web
U1689,2026-01-17,Google_Ads,US,iOS
U1690,2026-01-30,Organic_Search,FR,iOS
U1691,2026-02-08,Referral,UK,Android
U1692,2026-02-15,Google_Ads,DE,Android
U1693,2026-01-22,Google_Ads,US,Web
U1694,2026-01-11,Organic_Search,US,iOS
U1695,2026-02-24,Paid_Social,US,Android
U1696,2026-01-26,Paid_Social,CA,Android
U1697,2026-02-22,Influencer,DE,iOS
U1698,2026-01-14,Paid_Social,CA,iOS
U1699,2026-02-13,Paid_Social,US,iOS
U1700,2026-02-17,Referral,UK,iOS
U1701,2026-01-05,Organic_Search,DE,Web
U1702,2026-01-31,Paid_Social,US,Android
U1703,2026-01-13,Organic_Search,FR,Android
U1704,2026-01-06,Google_Ads,CA,Web
U1705,2026-03-31,Referral,FR,iOS
U1706,2026-01-30,Organic_Search,DE,Android
U1707,2026-03-14,Influencer,US,iOS
U1708,2026-01-23,Organic_Search,US,Web
U1709,2026-03-03,Referral,CA,iOS
U1710,2026-03-10,Influencer,US,Web
U1711,2026-02-23,Influencer,DE,iOS
U1712,2026-02-12,Organic_Search,DE,iOS
U1713,2026-02-07,Referral,UK,Android
U1714,2026-02-01,Google_Ads,CA,iOS
U1715,2026-03-25,Paid_Social,US,Android
U1716,2026-03-16,Influencer,US,iOS
U1717,2026-03-28,Organic_Search,US,Android
U1718,2026-01-12,Influencer,US,iOS
U1719,2026-03-07,Organic_Search,US,iOS
U1720,2026-03-26,Google_Ads,US,iOS
U1721,2026-01-17,Paid_Social,FR,iOS
U1722,2026-01-06,Organic_Search,CA,iOS
U1723,2026-03-08,Organic_Search,US,iOS
U1724,2026-02-21,Organic_Search,US,iOS
U1725,2026-03-17,Paid_Social,CA,iOS
U1726,2026-01-13,Paid_Social,US,Android
U1727,2026-03-13,Google_Ads,US,Web
U1728,2026-01-19,Organic_Search,US,iOS
U1729,2026-01-15,Organic_Search,UK,Android
U1730,2026-01-15,Google_Ads,US,Android
U1731,2026-03-15,Organic_Search,CA,iOS
U1732,2026-03-01,Referral,US,Android
U1733,2026-02-17,Influencer,UK,iOS
U1734,2026-02-02,Google_Ads,US,Android
U1735,2026-03-20,Google_Ads,UK,iOS
U1736,2026-02-05,Influencer,DE,Android
U1737,2026-03-15,Organic_Search,DE,Android
U1738,2026-02-09,Organic_Search,DE,iOS
U1739,2026-02-03,Organic_Search,UK,iOS
U1740,2026-02-11,Influencer,CA,Web
U1741,2026-01-28,Organic_Search,FR,iOS
U1742,2026-03-09,Google_Ads,DE,Android
U1743,2026-02-15,Referral,US,Web
U1744,2026-01-21,Influencer,US,Android
U1745,2026-03-22,Paid_Social,US,Android
U1746,2026-02-04,Organic_Search,DE,Android
U1747,2026-02-18,Influencer,US,Web
U1748,2026-03-23,Google_Ads,US,iOS
U1749,2026-02-26,Organic_Search,FR,iOS
U1750,2026-01-11,Organic_Search,FR,iOS
U1751,2026-03-26,Referral,CA,Web
U1752,2026-02-26,Google_Ads,US,Android
U1753,2026-01-31,Influencer,DE,iOS
U1754,2026-01-13,Influencer,US,Web
U1755,2026-03-13,Google_Ads,US,iOS
U1756,2026-02-25,Paid_Social,US,iOS
U1757,2026-02-18,Paid_Social,US,Android
U1758,2026-03-22,Paid_Social,US,iOS
U1759,2026-03-12,Paid_Social,FR,Web
U1760,2026-01-14,Influencer,US,iOS
U1761,2026-01-29,Google_Ads,DE,Android
U1762,2026-01-23,Influencer,UK,Android
U1763,2026-03-08,Paid_Social,US,iOS
U1764,2026-01-04,Google_Ads,UK,Web
U1765,2026-02-21,Google_Ads,US,Android
U1766,2026-03-10,Google_Ads,UK,iOS
U1767,2026-03-20,Google_Ads,US,iOS
U1768,2026-01-31,Organic_Search,US,Web
U1769,2026-03-15,Paid_Social,US,iOS
U1770,2026-01-10,Organic_Search,UK,iOS
U1771,2026-03-18,Paid_Social,CA,iOS
U1772,2026-01-12,Paid_Social,US,iOS
U1773,2026-02-05,Google_Ads,DE,Android
U1774,2026-03-13,Referral,DE,iOS
U1775,2026-01-14,Google_Ads,CA,iOS
U1776,2026-01-21,Google_Ads,FR,iOS
U1777,2026-03-07,Paid_Social,UK,iOS
U1778,2026-03-06,Google_Ads,DE,Web
U1779,2026-02-27,Organic_Search,FR,iOS
U1780,2026-03-04,Organic_Search,US,Web
U1781,2026-02-18,Paid_Social,US,iOS
U1782,2026-01-23,Paid_Social,US,iOS
U1783,2026-02-01,Organic_Search,FR,Web
U1784,2026-01-17,Organic_Search,FR,iOS
U1785,2026-03-23,Organic_Search,US,Android
U1786,2026-02-22,Referral,UK,Web
U1787,2026-02-06,Paid_Social,UK,iOS
U1788,2026-02-11,Paid_Social,US,iOS
U1789,2026-03-27,Organic_Search,CA,Android
U1790,2026-01-14,Google_Ads,US,iOS
U1791,2026-02-22,Organic_Search,US,iOS
U1792,2026-02-15,Organic_Search,UK,iOS
U1793,2026-02-25,Paid_Social,DE,iOS
U1794,2026-01-02,Organic_Search,US,Android
U1795,2026-03-20,Organic_Search,DE,iOS
U1796,2026-03-25,Organic_Search,UK,iOS
U1797,2026-02-20,Organic_Search,US,Android
U1798,2026-03-04,Organic_Search,US,iOS
U1799,2026-03-25,Paid_Social,UK,iOS
U1800,2026-03-05,Influencer,US,Android
U1801,2026-01-14,Google_Ads,CA,iOS
U1802,2026-02-21,Paid_Social,FR,Android
U1803,2026-02-24,Organic_Search,CA,Web
U1804,2026-02-08,Referral,US,iOS
U1805,2026-03-08,Paid_Social,CA,Android
U1806,2026-03-26,Organic_Search,US,iOS
U1807,2026-03-25,Google_Ads,US,iOS
U1808,2026-02-10,Organic_Search,US,Web
U1809,2026-01-11,Paid_Social,US,Web
U1810,2026-03-30,Paid_Social,DE,iOS
U1811,2026-03-17,Influencer,UK,Android
U1812,2026-01-12,Paid_Social,US,Web
U1813,2026-03-24,Google_Ads,UK,Web
U1814,2026-03-20,Referral,US,Android
U1815,2026-02-16,Organic_Search,UK,iOS
U1816,2026-02-23,Organic_Search,US,iOS
U1817,2026-02-05,Paid_Social,FR,Web
U1818,2026-01-05,Paid_Social,FR,iOS
U1819,2026-01-31,Paid_Social,UK,Android
U1820,2026-03-14,Referral,US,iOS
U1821,2026-01-01,Google_Ads,US,iOS
U1822,2026-01-31,Google_Ads,FR,iOS
U1823,2026-02-05,Paid_Social,US,Web
U1824,2026-02-18,Influencer,US,iOS
U1825,2026-03-24,Referral,US,Android
U1826,2026-02-01,Influencer,UK,iOS
U1827,2026-02-01,Organic_Search,UK,iOS
U1828,2026-03-08,Google_Ads,FR,iOS
U1829,2026-02-10,Organic_Search,US,Android
U1830,2026-01-21,Organic_Search,US,iOS
U1831,2026-02-10,Organic_Search,FR,iOS
U1832,2026-01-13,Google_Ads,FR,iOS
U1833,2026-01-16,Google_Ads,US,iOS
U1834,2026-02-14,Organic_Search,UK,Web
U1835,2026-02-07,Paid_Social,US,Web
U1836,2026-03-24,Paid_Social,CA,iOS
U1837,2026-02-02,Paid_Social,US,Android
U1838,2026-02-22,Organic_Search,CA,Web
U1839,2026-02-26,Paid_Social,DE,iOS
U1840,2026-01-02,Influencer,UK,Android
U1841,2026-03-01,Organic_Search,US,Web
U1842,2026-01-17,Organic_Search,UK,iOS
U1843,2026-03-28,Paid_Social,US,iOS
U1844,2026-01-14,Referral,US,Web
U1845,2026-02-07,Google_Ads,DE,Android
U1846,2026-01-08,Google_Ads,CA,iOS
U1847,2026-03-31,Paid_Social,UK,iOS
U1848,2026-02-15,Google_Ads,DE,iOS
U1849,2026-02-23,Organic_Search,US,Android
U1850,2026-01-07,Google_Ads,US,Android
U1851,2026-03-09,Referral,US,Web
U1852,2026-01-19,Google_Ads,UK,iOS
U1853,2026-03-22,Influencer,CA,Android
U1854,2026-01-19,Google_Ads,DE,Android
U1855,2026-01-18,Organic_Search,US,iOS
U1856,2026-01-04,Referral,US,iOS
U1857,2026-02-12,Organic_Search,UK,Web
U1858,2026-02-20,Paid_Social,US,Web
U1859,2026-01-06,Organic_Search,FR,iOS
U1860,2026-03-11,Organic_Search,FR,Android
U1861,2026-02-10,Paid_Social,UK,iOS
U1862,2026-02-17,Organic_Search,US,Android
U1863,2026-02-09,Paid_Social,US,Android
U1864,2026-02-06,Google_Ads,US,Android
U1865,2026-02-20,Organic_Search,US,Web
U1866,2026-01-14,Organic_Search,US,Android
U1867,2026-01-17,Google_Ads,DE,iOS
U1868,2026-03-19,Paid_Social,DE,Android
U1869,2026-03-27,Google_Ads,US,iOS
U1870,2026-02-03,Google_Ads,US,iOS
U1871,2026-01-25,Influencer,US,iOS
U1872,2026-02-27,Google_Ads,US,iOS
U1873,2026-02-06,Paid_Social,FR,Android
U1874,2026-01-03,Google_Ads,US,iOS
U1875,2026-01-15,Organic_Search,US,Android
U1876,2026-03-06,Paid_Social,US,Android
U1877,2026-03-01,Influencer,FR,iOS
U1878,2026-01-03,Paid_Social,UK,Android
U1879,2026-01-20,Influencer,US,iOS
U1880,2026-01-21,Influencer,UK,iOS
U1881,2026-03-02,Influencer,DE,Android
U1882,2026-01-02,Referral,CA,iOS
U1883,2026-01-10,Paid_Social,US,iOS
U1884,2026-03-13,Paid_Social,FR,Android
U1885,2026-01-17,Google_Ads,CA,Android
U1886,2026-02-28,Paid_Social,CA,iOS
U1887,2026-01-22,Google_Ads,UK,Web
U1888,2026-01-09,Google_Ads,UK,Android
U1889,2026-01-22,Google_Ads,US,Web
U1890,2026-03-07,Paid_Social,DE,iOS
U1891,2026-03-19,Organic_Search,UK,Android
U1892,2026-03-16,Paid_Social,DE,Web
U1893,2026-02-05,Organic_Search,US,Android
U1894,2026-03-02,Influencer,DE,Android
U1895,2026-01-19,Paid_Social,FR,iOS
U1896,2026-01-27,Organic_Search,US,iOS
U1897,2026-03-22,Organic_Search,FR,iOS
U1898,2026-01-02,Google_Ads,UK,iOS
U1899,2026-01-08,Google_Ads,FR,Web
U1900,2026-01-19,Paid_Social,US,iOS
U1901,2026-01-03,Organic_Search,US,Web
U1902,2026-01-17,Paid_Social,CA,Web
U1903,2026-02-22,Paid_Social,US,iOS
U1904,2026-02-07,Google_Ads,FR,iOS
U1905,2026-03-22,Google_Ads,UK,Web
U1906,2026-03-15,Paid_Social,UK,Web
U1907,2026-01-31,Organic_Search,US,iOS
U1908,2026-01-24,Referral,UK,iOS
U1909,2026-02-04,Paid_Social,US,Android
U1910,2026-02-23,Google_Ads,US,Android
U1911,2026-01-25,Organic_Search,US,iOS
U1912,2026-02-26,Paid_Social,US,Android
U1913,2026-02-06,Organic_Search,CA,iOS
U1914,2026-02-19,Paid_Social,CA,iOS
U1915,2026-02-09,Referral,US,iOS
U1916,2026-01-27,Paid_Social,DE,iOS
U1917,2026-03-27,Organic_Search,US,iOS
U1918,2026-03-10,Organic_Search,DE,iOS
U1919,2026-01-13,Paid_Social,FR,iOS
U1920,2026-03-20,Organic_Search,CA,iOS
U1921,2026-02-13,Organic_Search,US,iOS
U1922,2026-03-22,Influencer,DE,Web
U1923,2026-03-13,Paid_Social,US,iOS
U1924,2026-02-08,Organic_Search,CA,iOS
U1925,2026-01-03,Referral,US,Android
U1926,2026-01-25,Organic_Search,UK,Web
U1927,2026-02-18,Referral,DE,iOS
U1928,2026-02-27,Paid_Social,DE,Android
U1929,2026-01-24,Influencer,US,Android
U1930,2026-01-13,Google_Ads,CA,Android
U1931,2026-03-17,Influencer,US,iOS
U1932,2026-03-30,Referral,UK,Android
U1933,2026-02-17,Organic_Search,US,iOS
U1934,2026-01-16,Referral,US,Android
U1935,2026-01-25,Paid_Social,UK,Android
U1936,2026-01-02,Paid_Social,US,iOS
U1937,2026-03-24,Paid_Social,US,Android
U1938,2026-01-11,Paid_Social,US,iOS
U1939,2026-02-21,Organic_Search,US,Android
U1940,2026-01-25,Google_Ads,DE,iOS
U1941,2026-02-19,Paid_Social,FR,iOS
U1942,2026-02-28,Influencer,US,iOS
U1943,2026-03-16,Influencer,US,Web
U1944,2026-01-19,Paid_Social,US,iOS
U1945,2026-01-01,Paid_Social,US,iOS
U1946,2026-01-13,Organic_Search,DE,iOS
U1947,2026-03-23,Organic_Search,UK,Android
U1948,2026-03-20,Organic_Search,US,Android
U1949,2026-02-23,Paid_Social,US,iOS
U1950,2026-02-24,Organic_Search,US,iOS
U1951,2026-03-01,Referral,FR,iOS
U1952,2026-01-16,Google_Ads,CA,iOS
U1953,2026-03-24,Paid_Social,US,iOS
U1954,2026-02-07,Google_Ads,US,Android
U1955,2026-02-04,Organic_Search,FR,iOS
U1956,2026-02-16,Paid_Social,CA,iOS
U1957,2026-01-05,Google_Ads,US,iOS
U1958,2026-01-15,Paid_Social,US,Web
U1959,2026-03-08,Paid_Social,US,Web
U1960,2026-01-08,Referral,UK,Android
U1961,2026-02-24,Influencer,US,iOS
U1962,2026-01-23,Google_Ads,US,iOS
U1963,2026-02-05,Google_Ads,UK,iOS
U1964,2026-01-26,Google_Ads,US,iOS
U1965,2026-02-02,Organic_Search,DE,Android
U1966,2026-03-06,Paid_Social,US,Android
U1967,2026-01-27,Organic_Search,US,Web
U1968,2026-02-20,Paid_Social,UK,Android
U1969,2026-02-12,Paid_Social,US,iOS
U1970,2026-03-01,Organic_Search,CA,Android
U1971,2026-03-26,Referral,UK,iOS
U1972,2026-03-07,Referral,US,iOS
U1973,2026-01-20,Google_Ads,DE,Android
U1974,2026-01-03,Paid_Social,US,iOS
U1975,2026-01-24,Influencer,CA,iOS
U1976,2026-02-23,Organic_Search,US,iOS
U1977,2026-01-05,Influencer,UK,Android
U1978,2026-02-14,Organic_Search,US,Android
U1979,2026-02-23,Influencer,US,iOS
U1980,2026-01-31,Organic_Search,FR,Android
U1981,2026-03-11,Influencer,FR,iOS
U1982,2026-01-10,Referral,US,iOS
U1983,2026-01-07,Organic_Search,US,Android
U1984,2026-03-07,Paid_Social,FR,Android
U1985,2026-02-14,Referral,CA,Web
U1986,2026-03-03,Paid_Social,US,iOS
U1987,2026-02-09,Influencer,UK,Android
U1988,2026-01-23,Google_Ads,US,Android
U1989,2026-03-15,Paid_Social,FR,Web
U1990,2026-03-13,Organic_Search,US,iOS
U1991,2026-03-04,Organic_Search,US,Android
U1992,2026-01-25,Influencer,DE,Android
U1993,2026-02-23,Paid_Social,US,iOS
U1994,2026-02-02,Paid_Social,UK,iOS
U1995,2026-01-09,Paid_Social,US,iOS
U1996,2026-03-24,Google_Ads,US,Android
U1997,2026-01-13,Influencer,US,Web
U1998,2026-03-27,Referral,UK,Android
U1999,2026-02-10,Paid_Social,US,Android
U2000,2026-01-17,Influencer,UK,Android
U2001,2026-02-18,Influencer,FR,iOS
U2002,2026-03-20,Google_Ads,DE,iOS
U2003,2026-03-07,Referral,US,iOS
U2004,2026-03-14,Organic_Search,US,iOS
U2005,2026-03-01,Organic_Search,US,iOS
U2006,2026-03-04,Influencer,US,Android
U2007,2026-03-18,Paid_Social,US,iOS
U2008,2026-01-23,Influencer,DE,iOS
U2009,2026-02-14,Influencer,US,iOS
U2010,2026-01-20,Organic_Search,US,iOS
U2011,2026-03-30,Influencer,US,Web
U2012,2026-03-26,Paid_Social,DE,Web
U2013,2026-01-04,Paid_Social,US,Android
U2014,2026-03-05,Google_Ads,UK,iOS
U2015,2026-03-25,Referral,US,Android
U2016,2026-01-17,Organic_Search,FR,Android
U2017,2026-02-21,Paid_Social,FR,Android
U2018,2026-03-24,Google_Ads,US,iOS
U2019,2026-01-04,Google_Ads,US,Android
U2020,2026-03-04,Google_Ads,US,Android
U2021,2026-01-27,Organic_Search,US,Android
U2022,2026-03-25,Organic_Search,DE,Android
U2023,2026-03-29,Paid_Social,FR,iOS
U2024,2026-03-26,Influencer,DE,Android
U2025,2026-02-12,Organic_Search,FR,iOS
U2026,2026-03-19,Organic_Search,US,Android
U2027,2026-03-18,Referral,US,iOS
U2028,2026-01-29,Organic_Search,DE,iOS
U2029,2026-03-16,Referral,US,iOS
U2030,2026-01-04,Google_Ads,DE,Android
U2031,2026-02-23,Influencer,US,iOS
U2032,2026-01-21,Organic_Search,US,Android
U2033,2026-01-11,Organic_Search,CA,Android
U2034,2026-01-07,Google_Ads,US,iOS
U2035,2026-03-04,Influencer,CA,iOS
U2036,2026-01-31,Google_Ads,CA,iOS
U2037,2026-03-07,Organic_Search,DE,Web
U2038,2026-01-06,Influencer,DE,Android
U2039,2026-01-29,Influencer,UK,iOS
U2040,2026-02-18,Google_Ads,FR,iOS
U2041,2026-03-13,Influencer,US,Android
U2042,2026-01-29,Influencer,UK,Web
U2043,2026-02-26,Google_Ads,UK,Android
U2044,2026-03-21,Organic_Search,US,Android
U2045,2026-02-25,Paid_Social,US,iOS
U2046,2026-01-21,Organic_Search,US,iOS
U2047,2026-01-03,Paid_Social,UK,iOS
U2048,2026-03-20,Paid_Social,FR,iOS
U2049,2026-01-02,Organic_Search,US,iOS
U2050,2026-03-20,Paid_Social,CA,iOS
U2051,2026-02-17,Organic_Search,DE,iOS
U2052,2026-03-26,Influencer,FR,Web
U2053,2026-03-13,Referral,UK,Android
U2054,2026-03-31,Organic_Search,DE,Android
U2055,2026-02-01,Referral,US,Android
U2056,2026-03-11,Paid_Social,FR,iOS
U2057,2026-02-06,Organic_Search,US,Android
U2058,2026-02-13,Organic_Search,FR,iOS
U2059,2026-02-26,Paid_Social,CA,Android
U2060,2026-03-20,Influencer,US,iOS
U2061,2026-03-30,Google_Ads,US,Web
U2062,2026-03-11,Organic_Search,DE,iOS
U2063,2026-02-07,Organic_Search,US,iOS
U2064,2026-02-07,Paid_Social,FR,Web
U2065,2026-03-08,Organic_Search,US,iOS
U2066,2026-01-22,Organic_Search,US,Android
U2067,2026-01-10,Organic_Search,CA,Android
U2068,2026-02-01,Influencer,DE,Android
U2069,2026-01-26,Referral,FR,Web
U2070,2026-01-27,Paid_Social,US,Web
U2071,2026-01-22,Referral,DE,iOS
U2072,2026-01-04,Paid_Social,UK,Android
U2073,2026-01-02,Paid_Social,UK,Android
U2074,2026-03-30,Organic_Search,DE,Android
U2075,2026-02-08,Google_Ads,UK,iOS
U2076,2026-02-04,Referral,US,Android
U2077,2026-03-03,Google_Ads,US,Web
U2078,2026-01-20,Paid_Social,DE,Web
U2079,2026-03-27,Google_Ads,US,iOS
U2080,2026-03-12,Organic_Search,DE,iOS
U2081,2026-01-09,Influencer,US,iOS
U2082,2026-02-07,Paid_Social,UK,Android
U2083,2026-03-21,Paid_Social,DE,Android
U2084,2026-03-27,Google_Ads,US,iOS
U2085,2026-02-12,Google_Ads,US,iOS
U2086,2026-02-25,Organic_Search,US,iOS
U2087,2026-01-16,Google_Ads,UK,iOS
U2088,2026-03-31,Organic_Search,FR,Web
U2089,2026-01-21,Google_Ads,US,Android
U2090,2026-03-26,Influencer,DE,iOS
U2091,2026-02-28,Influencer,US,Android
U2092,2026-02-24,Google_Ads,UK,iOS
U2093,2026-02-16,Paid_Social,CA,Web
U2094,2026-01-21,Organic_Search,US,iOS
U2095,2026-01-16,Influencer,UK,iOS
U2096,2026-01-20,Organic_Search,US,iOS
U2097,2026-01-17,Paid_Social,US,Android
U2098,2026-03-12,Organic_Search,US,Android
U2099,2026-02-01,Organic_Search,US,Android
U2100,2026-01-06,Google_Ads,UK,iOS
U2101,2026-03-29,Organic_Search,US,iOS
U2102,2026-03-21,Google_Ads,UK,iOS
U2103,2026-03-25,Paid_Social,US,Android
U2104,2026-03-31,Organic_Search,US,iOS
U2105,2026-01-16,Paid_Social,DE,Android
U2106,2026-02-05,Organic_Search,CA,Web
U2107,2026-03-10,Organic_Search,US,Web
U2108,2026-03-04,Google_Ads,FR,iOS
U2109,2026-01-14,Organic_Search,UK,iOS
U2110,2026-03-15,Influencer,UK,iOS
U2111,2026-01-21,Organic_Search,UK,Android
U2112,2026-01-21,Organic_Search,US,Android
U2113,2026-02-18,Google_Ads,US,iOS
U2114,2026-02-23,Paid_Social,UK,iOS
U2115,2026-02-22,Organic_Search,US,Android
U2116,2026-01-09,Paid_Social,CA,Web
U2117,2026-03-20,Organic_Search,US,iOS
U2118,2026-01-24,Influencer,US,Android
U2119,2026-01-12,Paid_Social,DE,iOS
U2120,2026-03-21,Influencer,US,iOS
U2121,2026-03-28,Influencer,UK,Web
U2122,2026-03-19,Paid_Social,DE,Android
U2123,2026-03-14,Referral,CA,Android
U2124,2026-02-28,Paid_Social,DE,iOS
U2125,2026-02-19,Referral,DE,Android
U2126,2026-01-08,Organic_Search,DE,iOS
U2127,2026-02-06,Google_Ads,CA,iOS
U2128,2026-02-03,Paid_Social,US,Android
U2129,2026-01-24,Paid_Social,US,iOS
U2130,2026-03-07,Google_Ads,US,Android
U2131,2026-02-14,Google_Ads,US,Android
U2132,2026-01-08,Organic_Search,DE,iOS
U2133,2026-01-20,Organic_Search,UK,iOS
U2134,2026-03-03,Google_Ads,UK,iOS
U2135,2026-01-07,Google_Ads,US,iOS
U2136,2026-03-18,Referral,DE,Android
U2137,2026-02-14,Influencer,US,Android
U2138,2026-02-13,Referral,DE,iOS
U2139,2026-02-23,Google_Ads,UK,iOS
U2140,2026-03-16,Organic_Search,US,Android
U2141,2026-02-01,Organic_Search,US,Android
U2142,2026-03-03,Influencer,US,iOS
U2143,2026-02-20,Google_Ads,FR,iOS
U2144,2026-01-25,Organic_Search,CA,Android
U2145,2026-03-21,Paid_Social,UK,iOS
U2146,2026-03-13,Referral,US,iOS
U2147,2026-03-01,Paid_Social,US,Android
U2148,2026-03-18,Paid_Social,DE,Android
U2149,2026-03-20,Paid_Social,DE,Android
U2150,2026-03-05,Organic_Search,US,Android
U2151,2026-03-17,Paid_Social,US,Android
U2152,2026-03-04,Paid_Social,DE,iOS
U2153,2026-03-03,Organic_Search,US,iOS
U2154,2026-02-25,Influencer,US,iOS
U2155,2026-03-09,Paid_Social,US,iOS
U2156,2026-01-15,Influencer,UK,Android
U2157,2026-03-21,Influencer,FR,Web
U2158,2026-03-20,Organic_Search,CA,Web
U2159,2026-01-03,Google_Ads,UK,Android
U2160,2026-03-16,Paid_Social,UK,iOS
U2161,2026-01-12,Influencer,US,iOS
U2162,2026-01-31,Organic_Search,UK,Android
U2163,2026-03-08,Google_Ads,US,Android
U2164,2026-01-15,Google_Ads,UK,Android
U2165,2026-03-15,Organic_Search,US,Android
U2166,2026-03-16,Organic_Search,US,Android
U2167,2026-02-15,Google_Ads,US,Android
U2168,2026-01-01,Google_Ads,US,iOS
U2169,2026-01-26,Paid_Social,US,Android
U2170,2026-02-25,Google_Ads,US,Web
U2171,2026-03-30,Paid_Social,CA,iOS
U2172,2026-02-26,Google_Ads,US,Android
U2173,2026-01-24,Organic_Search,UK,iOS
U2174,2026-02-27,Influencer,FR,Web
U2175,2026-02-18,Organic_Search,CA,iOS
U2176,2026-03-12,Paid_Social,UK,Android
U2177,2026-01-10,Organic_Search,FR,iOS
U2178,2026-03-10,Organic_Search,US,Android
U2179,2026-02-18,Paid_Social,US,iOS
U2180,2026-03-28,Organic_Search,US,iOS
U2181,2026-01-31,Influencer,DE,iOS
U2182,2026-02-26,Organic_Search,DE,Web
U2183,2026-03-25,Paid_Social,US,iOS
U2184,2026-01-10,Paid_Social,US,iOS
U2185,2026-03-26,Organic_Search,UK,Android
U2186,2026-03-03,Organic_Search,US,Android
U2187,2026-01-07,Paid_Social,UK,Web
U2188,2026-01-28,Paid_Social,DE,iOS
U2189,2026-03-05,Paid_Social,DE,Android
U2190,2026-01-07,Paid_Social,DE,iOS
